id,name,address,reviewcnt,rate,price,phone,cuisine,score
3omBIylGFJugwLgNgUgOXw,Bar Bacon,836 9th Ave New York NY 10019,950,4,2,(646) 362-0622,Gastropubs,0
3p_qnoOpDu4svcnwoXPljA,Black Swan,1048 Bedford Ave Brooklyn NY 11205,675,3.5,2,(718) 783-4744,Gastropubs,0
3pd_hDK22LH3KVe7oaLKIg,Matteo's Trattoria,88 Mineola Ave Roslyn NY 11577,98,3.5,3,(516) 484-0555,Italian,0
3pgbgiPTA2WmZ9fsDKlojA,La Mirabelle,102 W 86th St New York NY 10024,99,4,3,(212) 496-0458,French,0
3qG36gvrX9V1Jm8FqDkBQA,The Red Cadillac,2258 Morris Ave Union NJ 07083,502,3.5,2,(908) 349-8411,Mexican,0
3qIISjUYn1tbqHXi7nCLXg,Sofia Wine Bar,242 E 50th St New York NY 10022,562,4,2,(212) 888-8660,Italian,0
3qf3FLXxVdX3Wz5F_rTeog,Bar Tabac,128 Smith St Brooklyn NY 11201,524,3.5,2,(718) 923-0918,French,0
3qtyvAM7yzbnKieO89Yhtw,Henry's Confectionary,8 Glen St Glen Cove NY 11542,43,3.5,1,(516) 671-3222,Diners,0
3qzwtPlFyBaHbahR27vT1g,Mona Lisa Pizzeria,839 Annadale Rd Staten Island NY 10312,35,3.5,1,(718) 967-1000,Pizza,0
3rgdWZzPpcxeAMU7PXgoKw,Surf,37 Navy Pier Ct Staten Island NY 10304,74,4,2,(718) 273-2701,American (New),0
3rtTR8Ys9W1xiSLLpZ_NHw,Unique Coffee,3075 Richmond Ter Staten Island NY 10303,7,4.5,1,(718) 815-2044,Coffee & Tea,0
3sdeXN1Ysey4FoJxbiijWg,Houlihan's,725 Merrick Ave Westbury NY 11590,182,3.5,2,(516) 222-8010,Bars,0
3tBKsvWCWpAQUNmQBzmWrg,Arcade Bakery,220 Church St New York NY 10013,188,4.5,2,(212) 227-7895,Coffee & Tea,0
3tSxB5282hM9Bo2wohFx7g,Chef's Garden,8009 164th St Jamaica NY 11432,17,3.5,1,(718) 380-0956,Chinese,0
3uEkZEAp7biQEtt0S7W1Vg,Vatan Indian Vegetarian,409 3rd Ave New York NY 10016,511,4,3,(212) 689-5666,Indian,0
3uJ-wOpTZHd4dsIjMbmYgQ,Thalassa Restaurant,179 Franklin St New York NY 10013,329,4,3,(212) 941-7661,Seafood,0
3uTOuRhrOnN5Qv_J_VzW4Q,O'Hara's Ale House & Grill,611 Port Washington Blvd Port Washington NY 11050,67,4,2,(516) 321-9254,Irish Pub,0
3uXPkkEZbUrbk3e04aBZmQ,East Ocean Palace,113-09 Queens Blvd Forest Hills NY 11375,260,3.5,2,(718) 268-1668,Dim Sum,0
3ud8TaQCzxOa_lT5JYNuWQ,Deli News Pizza,5555 Stearns St Ste 104 Long Beach CA 90815,1136,4,1,(562) 598-2123,Delis,0
3uyBZNbDk2vRFBBWZOdIUA,Dominick's Restaurant,2335 Arthur Ave Bronx NY 10458,279,4,2,(718) 733-2807,Italian,0
3wzTZ_MjhesVUH5-QObK2A,Pink Elephant,40 W 8th St New York NY 10011,50,1.5,4,(212) 777-1511,Dance Clubs,0
3xJAmXIUO8cRSnPcUoMdCw,Spring Natural Restaurant,98 Kenmare St New York NY 10012,716,3.5,2,(212) 966-0290,American (New),0
3xd4L_TdfdhuCjAzJecs6A,Michaelangelo's Little Italy,2477 Arthur Ave Bronx NY 10458,155,3.5,2,(718) 220-8355,Lounges,0
3yWhGyaQsiav0Q29yxbsMA,Fauzia's Heavenly Delights,161st St & Sheridan Ave Bronx NY 10451,28,4.5,1,(718) 930-5711,Caribbean,0
3yobpxUpsqpn0tQ3FS3W0Q,Metro Pizzeria & Restaurant,1218 Forest Ave Staten Island NY 10310,24,3.5,2,(718) 720-3010,Pizza,0
4-UgUuyVFYo6Tq6XurZSiw,Goethals Bridge,2777 Goethals Rd N Staten Island NY 10303,33,2.5,0,(718) 390-2000,Landmarks & Historical Buildings,0
4-hz17jhnNBsmOaev2Rr8A,Xinjiang BBQ Cart #2,39th Ave & Main Street Flushing NY 11354,11,4,1,,Chinese,0
4-sqJnPMwLd9uR95vuNLTQ,Top Shelf Tacos,23551 S Avalon Blvd Carson CA 90745,497,4.5,1,(424) 364-0123,Mexican,0
40Em52OspMxcAJzsgglY1A,Applebee's Grill + Bar,430 New Dorp Ln Staten Island NY 10306,65,2.5,2,(718) 980-7800,American (Traditional),0
410wAsjVvvob2epLArtJtw,Bareburger,71-49 Austin St Forest Hills NY 11375,675,4,2,(718) 275-2273,Burgers,0
41gBsXyk-M0qxpqwUNIgqQ,Boba Tea House,1336 W Willow St Ste 103 Long Beach CA 90810,151,4,1,(562) 989-9853,Coffee & Tea,0
41gudq5P9Q-s9Q3EgBcyew,Domino's Pizza,393 Redondo Ave Long Beach CA 90814,96,3.5,1,(562) 434-9971,Pizza,0
41kYchR12Eclmp1w_EzpfA,Wafa's,812 Grand St Brooklyn NY 11211,89,5,2,(718) 576-3547,Lebanese,0
41lYGMnCGfX4ZDZEWmgHTw,Cafe Clover,10 Downing St New York NY 10014,230,3.5,3,(212) 675-4350,American (Traditional),0
41m0Mepm_XeBMS2azfK-vA,Ihawan,4006 70th St Woodside NY 11377,317,3.5,2,(718) 205-1480,Filipino,0
42G6auaYCBJO7rvlxLY3Gg,Pruzzo's Stop One Deli,2937 Westchester Ave Bronx NY 10461,37,4.5,1,(718) 863-5650,Delis,0
42Uix6DZcSB6Qhnflamj5A,Taco Surf,115 Main St Seal Beach CA 90740,301,4,1,(562) 594-0600,Mexican,0
42qsGN56bAsPhv5mhRZmGw,Landin Mac & Cheese,701 Melrose Ave Bronx NY 10455,110,4,1,(347) 726-4217,American (Traditional),0
432F7ulSgnm1fNyefqgrNw,Strip House,15 W 44th St New York NY 10036,431,4,4,(212) 336-5454,Steakhouses,0
43QZFcNUmaYG55P9THvf4g,NY Flavors Ice Cream,New York NY,1,1,1,,Ice Cream & Frozen Yogurt,0
43VH_9xEFx-gBATRn13xvw,Cebbellini,870 Newark Ave Elizabeth NJ 07208,140,4.5,2,(908) 469-8851,Peruvian,0
43cl30UlHO6_h5R0Y8Lyxw,TOGO'S Sandwiches,2834 Bellflower Blvd Long Beach CA 90815,58,3.5,1,(562) 377-1581,Sandwiches,0
43fpU0pKds9RA7oMOfi24w,El Rey Restaurant,14713 Hillside Ave Jamaica NY 11435,103,3,2,(347) 745-8611,Latin American,0
43mQbsfP4ZiCN0z8SM475Q,Cafe Talya,218 Ave B Bayonne NJ 07002,186,5,1,(201) 535-5333,Cafes,0
43r4ynjeIZeQI1w7SWARuQ,Topaz Noodle Bar,129 W 56th St New York NY 10019,355,4,2,(212) 247-2277,Thai,0
43w_Xf2HWy5z8ilkPI8cLQ,Houston's Restaurant,1 Riverside Sq Mall Hackensack NJ 07601,570,4,3,(201) 488-5667,American (Traditional),0
43y93456fzLVTF7LdlZikw,La Boulangerie,109-01 72nd Rd Forest Hills NY 11375,425,4,2,(347) 644-5606,Bakeries,0
442I5u02L3adihIF-p8v2Q,U-Me Sushi,8509 Jamaica Ave Woodhaven NY 11421,72,3.5,2,(718) 849-6868,Japanese,0
44SY464xDHbvOcjDzRbKkQ,Ippudo East Village,65 4th Ave New York NY 10003,9253,4,2,,Ramen,1
4517Ba0yK8j5mh06T7tXMQ,Regina Cafe & Pizzeria,17649 Union Tpke Flushing NY 11366,72,3,1,(718) 591-5727,Pizza,0
45hQHMdFxw0mh7ZTU--cDQ,The Grange Bar and Eatery,1635 Amsterdam Ave New York NY 10031,520,3.5,2,(212) 491-1635,Bars,0
461hss6jSwjN8FdiZgN6wA,The Original Goodfella's Brick Oven Pizza,1718 Hylan Blvd Staten Island NY 10305,179,4,2,(718) 987-2422,Pizza,0
46GnKuRv1SKz78CWgdc8SQ,Goo Gong Tan,40-09 149th Pl Flushing NY 11354,90,4,2,(718) 321-1738,Korean,0
46OvzRhQRCIIkkWSIQeerQ,Green Deli,1710 Rockaway Ave Lynbrook NY 11563,10,4,1,(516) 887-6767,Delis,0
46Se1gaJ89TvidLfY0gMFQ,Trinity Restaurant & Bar,190 Jericho Tpke Floral Park NY 11001,60,4,2,(516) 358-5584,American (Traditional),0
46biTFPatDsZF6CmzheMZQ,The Break Room,1920 W Willow St Long Beach CA 90810,41,4,2,(562) 247-1727,Sports Bars,0
477o_-7VmcnTokazWtEa0A,Gray's Papaya,2090 Broadway New York NY 10023,1243,3.5,1,(212) 799-0243,Hot Dogs,1
47J3jLkclOMXExoPoIpnag,Hummus Market,361 Graham Ave Brooklyn NY 11211,128,4.5,2,(718) 599-5600,Vegetarian,0
47_jHPl3p4-OYGCVLy2ZIA,Salvatoria Kitchen and Bar,31-18 Broadway Astoria NY 11106,100,4.5,2,(718) 777-2829,Salvadoran,0
48SiuLKz2aI_QKgcs9GtZg,Aizumi sushi,283-5 Broome St New York NY 10002,4,5,0,(212) 388-0899,Sushi Bars,0
48hr0Zz36QX8L8e4Gr4OmQ,George's Lunch,107 Trumbull St Elizabeth NJ 07206,5,5,1,(908) 352-0551,Sandwiches,0
492wHXynX5nMQjt0E5gXlA,Original Thai,11861 Artesia Blvd Artesia CA 90701,341,4,1,(562) 402-9900,Thai,0
49JK5lU-rMU-hv3PoVYrKQ,Fresh Restaurant,144 Bay Ave Highlands NJ 07732,78,4.5,3,(732) 708-0328,American (New),0
49ST--X1jcIPzUIM1O3K6w,Mominette,221 Knickerbocker Ave Brooklyn NY 11237,498,4,2,(929) 234-2941,French,0
49vWaeafwrdI7U2YdvgiDA,Yi Lan Halal Restaurant,42-79A Main St Flushing NY 11355,56,3.5,1,(718) 886-3622,Chinese,0
4AGPKsdpj5oKJeA9ENiHDQ,John's Pizzeria & Restaurant,83-40 Parsons Blvd Jamaica NY 11432,127,4,1,(718) 523-1381,Pizza,0
4AJaaoCwChpxcan3_gJICA,Starbucks,4549 E Pacific Coast Hwy Long Beach CA 90804,106,3,1,(562) 986-2840,Coffee & Tea,0
4Be4_U3VoC65FKMH8hKtbw,Nutripan 2,88-44 Sutphin Blvd Jamaica NY 11435,23,4,1,(718) 674-6590,Breakfast & Brunch,0
4C1xt5pAosW9lvgygnjTwA,David Burke Garden and Treehouse Bar,23 Grand St New York NY 10013,80,3.5,3,(212) 201-9119,Bars,0
4CAJ-JvgbzBdoWq1CXtCFw,Umi Sushi,177-13 Union Tpke Fresh Meadows NY 11366,455,4.5,2,(718) 969-5668,Japanese,0
4CIA9or0vYHPw14xXP6c1w,Untamed Sandwiches,43 W 39th St New York NY 10018,351,4,2,(646) 669-9397,Sandwiches,0
4CN1VGt2KbFKYvCMBfYg8Q,Red Pipe Cafe,71-60 Austin St Forest Hills NY 11375,367,4,1,(718) 224-8359,Coffee & Tea,0
4CObV3XU8VQ6nXeVS4vO0A,Margon,136 W 46th St New York NY 10036,639,4,1,(212) 354-5013,Cuban,0
4CheGhBNFK8KBbsVEhYJKA,South,629 5th Ave Brooklyn NY 11215,150,4.5,1,(718) 832-4720,Bars,0
4D8t3t1gyCdqfOjTI5t6JQ,Hill and Dale,115 Allen St New York NY 10002,386,4,2,(212) 420-1115,Bars,0
4DAZkjChkyQxgiOZt6UJmQ,Daly Pie,665 Vanderbilt Ave Brooklyn NY 11238,86,4.5,1,(347) 425-9251,Bakeries,0
4DVvKcNIdXxOLbdOm2sRmQ,PLG Coffee House and Tavern,499 Rogers Ave Brooklyn NY 11225,185,4.5,1,(347) 413-7944,Coffee & Tea,0
4Dt5ndZTHpUgxQ2tKKYvJg,Great Mex Grill,5530 E Atherton St Long Beach CA 90815,199,4,1,(562) 493-4761,Mexican,0
4Em2pbpmD9qoTRlTTeCphw,Acapulco Fajita Tex-Mexican Express,63 Reade St New York NY 10007,2,1,0,(212) 791-2436,Salad,0
4FtqGBB96denVJu8KnuGKg,The Milton,1754 Second Ave New York NY 10128,290,4,2,(212) 369-1900,Irish,0
4G3kky54YzD3jm5OVxD7Kg,Caravan Chicken,3501 Broadway Astoria NY 11106,133,4.5,1,(718) 545-3980,Latin American,0
4HJirDPX3dp2McfIc77r_Q,Staghorn Steakhouse,315 W 36th St New York NY 10018,44,3,4,(212) 239-4390,Steakhouses,0
4IbAUyetZltHdEi82LI88w,Kung Fu Tea,136-20 38th Ave Flushing NY 11354,248,3.5,1,(718) 395-8297,Coffee & Tea,0
4J6b69zMesrPXv5SDxR7SA,Seasons of Piermont,506 Piermont Ave Piermont NY 10968,92,4.5,4,(845) 359-7007,American (New),0
4Jp0wdJXLpmgCwWv6o6YEQ,Torishin,362 W 53rd St New York NY 10019,172,4,4,(212) 757-0108,Japanese,0
4K6PvzR_eMQpEZmJatFOHQ,Ecco's Pizza,2123 N Bellflower Blvd Long Beach CA 90815,267,3,2,(562) 597-3357,Italian,0
4KHjnRNvrkKHchEznhlnSA,Sweet Chick,164 Bedford Ave Brooklyn NY 11211,1539,4,2,(347) 725-4793,Southern,1
4KZa0u06YYy1PltU0JeHwg,Bavaria Bier Haus,19 S William St New York NY 10004,131,3.5,2,(212) 480-8142,German,0
4KlPdxwLuQ1yQy2rG8J2pA,Big Boys Pizzeria,572 Midland Ave Staten Island NY 10306,36,4,1,(718) 351-9333,Pizza,0
4Kqzy6WJBZ4Tc0cg6k2XNQ,Vinny's of Carroll Gardens,295 Smith St Brooklyn NY 11231,177,4,2,(718) 875-5600,Italian,0
4LV-7hGnfimAhoAuYhgvEg,Prune,54 E 1st St New York NY 10003,968,3.5,3,(212) 677-6221,American (New),0
4MIz0Hhe4vnT186cUZ322w,Casa Sanchez,3948 E Anaheim St Long Beach CA 90804,224,3.5,1,(562) 494-4156,Mexican,0
4MqJOLaeqCgBFQmMFPfe3g,Clover Club,210 Smith St Brooklyn NY 11201,668,4,2,(718) 855-7939,Lounges,0
4N7GD7OgMMLkMt4Tq1aAww,ByGood Coffee,3384 Long Beach Rd Oceanside NY 11572,14,5,1,(516) 665-3917,Coffee & Tea,0
4N9sZoHwmHZIjwuA0x1sGg,Delta Sky Club,John F. Kennedy International Airport Terminal 4 Queens NY 11430,137,3.5,2,,Airport Lounges,0
4NENkzlrfa70baOrGQ4nPQ,Poke Etc,860 E Carson St Ste 116 Carson CA 90745,397,4,1,(310) 847-5520,Poke,0
4NEYxxlnlj8_epu5ssJfbQ,Poke Kai,6424 E Spring St Long Beach CA 90815,175,4,2,(562) 452-7675,Hawaiian,0
4NJxHahPPvwmrpIAMBGf4Q,La Rotonda Ristorante,8 Bond St Great Neck NY 11021,26,4,2,(516) 439-4870,Pizza,0
4NjA3ySK_nxw2N2k7LIGeg,Killmeyer's,4254 Arthur Kill Rd Staten Island NY 10309,114,3.5,2,(718) 984-1202,German,0
4Nlt6KYW4ME7YEgeHCzkXw,Park Place,41 Covert Ave Floral Park NY 11001,148,4,2,(516) 775-9004,Bars,0
4NpuJ8qdbBf5uAxvvUyt4g,San Miguel,680 Cary Ave Staten Island NY 10310,13,4,1,(718) 442-7780,Mexican,0
4Objcs7HXSGuzpb0SOa-Jw,Blue Hill,75 Washington Pl New York NY 10011,865,4.5,4,(212) 539-1776,American (New),0
4PZfFLu2I1StJKsFLu0LTg,Wah Kee Fast Food & Cafe,150 Ctr St Manhattan NY 10013,1,4,0,(212) 941-8822,Fast Food,0
4PtHOlh44bg4n8E1ZbGi0A,Uva Rossa,243 Hempstead Ave Malverne NY 11565,168,4,2,(516) 612-7400,Italian,0
4QGn3I-ZvdFkxgEniosyuA,Jimmy's Trattoria,45-73 Bell Blvd Bayside NY 11361,116,4,2,(718) 229-5319,Italian,0
4QVv74DjxTfhPmVE2r345Q,Akbar,2 South St Garden City NY 11530,209,4,2,(516) 357-8300,Indian,0
4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,196 Jericho Tpke Floral Park NY 11001,266,4.5,2,(516) 352-1116,Japanese,0
4RwTKkGxx-IQ_ekMTCFiNQ,Pick & Eat,4179 Broadway New York NY 10033,251,3.5,2,(212) 795-0054,Pizza,0
4RxUiL0GdnxTx9an2x6gRQ,Grand Street Skewer Cart,Chrystie St New York NY 10002,3,5,0,,Street Vendors,0
4SbHaMiLLG8o7FFcWW5sFg,Brownstone Diner & Pancake Factory,426 Jersey Ave Jersey City NJ 07302,1150,3.5,2,(201) 433-0471,Diners,0
4SdvTwFkW3Qx0f_3zBN_ZA,Bareli's,219 Rte 3 E Secaucus NJ 07094,107,4.5,3,(201) 865-2766,Italian,0
4TPN45IiMf_n_D_1w5oXPw,Knave,119 W 56th St New York NY 10019,108,3.5,3,(212) 708-7392,Coffee & Tea,0
4U6AEMuTx34o3i84G0Hc0w,Masha and The Bear,771 Grand St Brooklyn NY 11211,175,4.5,2,(718) 384-5000,Russian,0
4UrG8hT1YY-LALVze8t5Cw,Kimlau Square,22 Chatham Sq New York NY 10038,3,3,0,,Parks,0
4V1JwyNW4RsTbX6JwVQp7g,Portobello Cafe,4221 Hylan Blvd Staten Island NY 10308,161,3.5,2,(718) 356-2233,Italian,0
4VEgZ7aVUt6oKw8KmXj-jQ,Brooklyn Kolache,520 Dekalb Ave Brooklyn NY 11205,258,4.5,1,(718) 398-1111,Coffee & Tea,0
4VNDmn8kwTStD5nosexK7Q,Bobby Flay,Food Network Media Waves New York NY 10079,2,3,0,,Restaurants,0
4VZjs__jJSrhvc7-b76WWw,Sky Terrace Rooftop Bar,Hudson Hotel 358 W 58th Street Fl 15 New York NY 10019,75,3.5,3,(212) 554-6000,Lounges,0
4W26jwklGZblk6ZEyedyIQ,Lee Chung Cafe,82 Madison St New York NY 10002,17,3.5,1,(212) 233-5142,Coffee & Tea,0
4WDHrSodF1Xidv9ezS6Sgg,Tuscany Steakhouse,117 West 58 St New York NY 10019,13,5,4,(212) 757-8630,Steakhouses,0
4W_qZLf99jgUaqkCcNxm-w,Tierras Centro Americanas,87-52 168th St Jamaica NY 11432,28,4,2,(718) 206-1457,Latin American,0
4WeJJ-clBK0KiOodhVxCzg,Smashburger,193 W 237th St Bronx NY 10463,68,4,2,(718) 618-4229,Burgers,0
4XX-zF8h5Lvrr22_tqU6-Q,The River Café,1 Water St Brooklyn NY 11201,885,4,4,(718) 522-5200,American (New),0
4YBDKBgsnWmBIqD7RDAXxQ,Vino Volo,John F Kennedy International Airport Terminal 8 JFK Expy & S Cargo Rd Jamaica NY 11430,44,3.5,2,(718) 995-8466,Wine Bars,0
4YK8H4Bu_qoGO6latjaqgA,Kingdom Cafe,4350 Amboy Rd Staten Island NY 10312,16,3.5,1,(718) 948-6988,Pizza,0
4Z6DIdnvdTaXjn26L3-XbQ,il Principe,525 Greenwich St New York NY 10013,30,3.5,4,(212) 608-1211,Italian,0
4ZBgbibDZXvXuSerGFFRPQ,Chopt Creative Salad Co.,1606 Marcus Ave North New Hyde Park NY 11040,47,3,2,(516) 519-8188,Salad,0
4aD42h1f2CbLR78ytUZdlw,New Hong Kong Restaurant,431 Merrick Rd Lynbrook NY 11563,12,3.5,1,(516) 599-7087,Chinese,0
4aDrZUA-gg_TIKeLfIhizA,Sweet Adele's,73-10 Bell Blvd Oakland Gardens NY 11364,43,4,1,(718) 479-8282,Coffee & Tea,0
4aF0F8w7yXX9o5_QFky_ig,Celestine,1 John St Brooklyn NY 11201,52,4,2,(718) 522-5356,Mediterranean,0
4axlhxyN2bKuRWfnY2IhuQ,Tabaré,221 S 1st St Brooklyn NY 11211,570,4,2,(347) 335-0187,Latin American,0
4c7hoxSDro7kuUy__PjrZA,Roasted Chestnut carts,New York NY,5,4.5,0,,Food Stands,0
4ccUybnKHFAtfq3UyZwhXw,Five Guys,2865 Richmond Ave Staten Island NY 10314,57,3,2,(718) 983-5555,Burgers,0
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,1494 2nd Ave New York NY 10075,145,4,3,(212) 249-2020,Italian,1
4eHXgSA7VJgiz6lhAMfL7A,Zhu Ji Dumpling Stall,40-52 Main St Flushing NY 11354,105,3.5,1,(718) 353-6265,Chinese,0
4eunUQbqhwW70tfxQZLKfg,Giovannis Trattoria,3800 Richmond Ave Staten Island NY 10312,77,4,2,(718) 227-3914,Italian,0
4fNKBr3mlxKHfCojW0i_Uw,Naya,688 3rd Ave New York NY 10017,355,4,2,(212) 557-0007,Mediterranean,0
4g99Qkro4MFfAvh4YX9LHA,Verrazano-Narrows Bridge,Staten Island NY 10305,118,3.5,0,,Landmarks & Historical Buildings,0
4gAZZngGm93pKGTDe_qhYw,Ripe Juice Bar & Grill,7013 Austin St Forest Hills NY 11375,303,3.5,2,(718) 261-2881,Juice Bars & Smoothies,0
4hIAP_3SN2oaDUuPyuNjOQ,Ying Sushi,2780 Long Beach Rd Oceanside NY 11572,89,4,2,(516) 763-1186,Sushi Bars,0
4hMBu3UxLMBHq05p-8-wOA,Aegea,242-05 Northern Blvd Douglaston NY 11362,112,4,2,(718) 423-4429,Mediterranean,0
4hMbEN4a7v7gFwJpjruoLQ,The Davenport Press,70 Main St Mineola NY 11501,55,3.5,2,(516) 248-8300,Seafood,0
4hsk7XwJK84itUxoabYvvA,Johnson Gourmet Deli & Grill,176 Johnson St Brooklyn NY 11201,17,3,1,(718) 522-6960,Convenience Stores,0
4hukJNoy9F2ILYJZWl4Xlw,Set L.E.S,127 Ludlow St New York NY 10002,297,4,2,(212) 982-8225,Gastropubs,0
4hwusdGJYDuroydFqSvojA,Fresco Pizza & Pasta,560 E 149th St Bronx NY 10455,75,4,1,(718) 292-5744,Italian,0
4hxF0qQzVqXOyBLdQkyXYQ,Ideas In Food,Levittown PA,1,5,0,,Cooking Schools,0
4iKGVhy9NxbtNSfXNsT2Vg,Casanova,3555 Victory Blvd Staten Island NY 10314,25,3.5,2,(718) 682-1331,Italian,0
4iRIjGjdDgKZa88hEvuV2Q,Bens Best,9640 Queens Blvd Rego Park NY 11374,363,4,2,(718) 897-1700,Delis,0
4il02WBqO7fZi2-A9Gk0dw,Gnarly Eats,447 7th Ave Brooklyn NY 11215,119,4,1,(718) 360-1661,Burgers,0
4ixWiPyYysS2i8LAg4qzrQ,La Villetta,398 E 52nd St New York NY 10022,56,4,3,(212) 829-0003,Italian,0
4jWEL2gMhfwfzej0rfgJiQ,Starbucks,233 Broadway New York NY 10007,36,2,1,(212) 619-1529,Coffee & Tea,0
4j_4tNy7pzYsEkvGTyRCzA,Dinner on Ludlow,95 Delancey St New York NY 10002,132,3,2,(212) 228-0909,American (New),0
4j_n7nPaZrp6_lEInZaA8Q,Aita,132 Greene Ave Brooklyn NY 11238,220,4,2,(718) 576-3584,Italian,0
4jtWfrGODTtbg5sar4cjPA,Cannelle Patisserie,75-59 31st Ave East Elmhurst NY 11370,632,4.5,2,(718) 565-6200,Bakeries,0
4jucppz-BA0MiY06DjuBYQ,Frijolito's,3446 Broadway New York NY 10031,86,4.5,1,(646) 682-9033,Mexican,0
4kMNCPrjACwUHEa2dmrBOg,Oak Room Tavern,242 Sea Cliff Ave Sea Cliff NY 11579,57,4,3,(516) 277-2350,Gastropubs,0
4kzN5nhvOyHyJaeviWTpHQ,Mike's Bistro,127 E 54th St New York NY 10022,75,4,4,(212) 799-3911,American (New),0
4l9sOeK-0V5V1fBwpw-b6w,Tienda Vieja Colombian Restaurant,6562 Fresh Meadows Ln Flushing NY 11365,142,3,2,(718) 321-3644,Colombian,0
4lNTDkfMleddh0zrCoCk5A,Marche Madison,450 Park Ave Bsmt New York NY 10022,2,2.5,4,(212) 308-5558,Delis,0
4lPUV4TuhuvjyL8_JqvUig,Gemelli Gourmet Market North,716 Glen Cove Ave Glen Head NY 11545,13,4.5,0,(516) 200-9746,Grocery,0
4lQ6gP64Ay-Rt8hBLV2a9g,Alamo Drafthouse Cinema - Yonkers,2548 Central Park Ave Yonkers NY 10710,534,3.5,2,(914) 226-3082,American (New),0
4mriyertkvMbtVHUY-0OCA,As You Like It Deli,285 E Merrick Rd Valley Stream NY 11580,7,4.5,1,(516) 284-6006,Delis,0
4nUVEQdXJ0Z1q0oHhE5ZmQ,Beachwood Brewing & BBQ,210 E 3rd St Long Beach CA 90802,1286,4,2,(562) 436-4020,Barbeque,0
4nfeErznRWbrkQIhEzUTTw,Papalucci's Italian Ristorante,4611 E 2nd St Long Beach CA 90803,314,4,2,(562) 434-4454,Italian,0
4nohlTsGHEDdpwYkRTt-fA,Rudy's Bar & Grill,627 9th Ave New York NY 10036,953,4,1,(646) 707-0890,Dive Bars,0
4nu_837IyLumVbsN0LZRfQ,Village Inn Fish & Chips,6406 E Stearns St Long Beach CA 90815,94,4,1,(562) 430-2977,Seafood,0
4oI4ikLPM6yDyw0QUrv53Q,Dunkin' Donuts,5007 Bristol Pike Bristol PA 19007,1,1,0,(215) 788-8880,Coffee & Tea,0
4pDEVsC1JGI9Ba9Mjx5aGA,The Chipped Cup,3610 Broadway New York NY 10031,337,4,2,(212) 368-8881,Coffee & Tea,0
4pJ8B8NwnuBRiHjvl4QRwg,My Brothers Pub,1542 Haines Rd Levittown PA 19055,1,1,3,(215) 945-3717,Bars,0
4q8jF2pKoWYbJXYmSNMG1g,Rosario's,2255 31st St Astoria NY 11105,121,4.5,2,(718) 728-2920,Delis,0
4qR-Q4EQb2vXC62OZC6jdw,China Town Food Market,223 Grand St New York NY 10013,3,4.5,1,(212) 343-1200,Chinese,0
4r2vXnVeSUhwMvwsdt0m1Q,James Madison Plaza,126 1/2 Madison St New York NY 10002,1,5,0,,Parks,0
4rWJGwb3rjDoZHA0AECa5A,Melba's,300 W 114th St New York NY 10026,775,3.5,2,(212) 864-7777,Southern,0
4sNPRRefpFQl-fE_aU5XaA,Refried Beans Mexican Grill,591 Fort Washington Ave New York NY 10033,203,3.5,2,(212) 568-2299,Mexican,0
4scT_H3hgxNb3zZZSCRebA,Laboratorio Kitchen,615 Bloomfield Ave Montclair NJ 07042,173,4.5,2,(973) 746-6100,American (New),0
4ts3xTPWwGa35GlT2spqQw,Chipotle Mexican Grill,331 Rockaway Turnpike Lawrence NY 11559,41,3,1,(516) 239-3952,Mexican,0
4ttqjZMCsfz6X0kQ_KR0xQ,Orale Mexican Kitchen,341 Grove St Jersey City NJ 07302,800,4,2,(201) 333-0001,Mexican,0
4ue1zxOPLiQiKJ6IOhqx-w,Shorty's,66 Madison Ave New York NY 10016,350,4,2,(212) 725-3900,Cheesesteaks,0
4uhNIzXwieZ-Hll8VvRI4w,Starbucks,693 W Edgar Rd Linden NJ 07036,39,3,2,(908) 862-8545,Coffee & Tea,0
4vnKT2fYy7IIL7ZYKH-D9A,1 OAK,453 W 17th St New York NY 10011,332,2,4,(212) 242-1111,Dance Clubs,0
4wQBnVJk4RylRt5nag8DAw,Mitchell's Restaurant,191 Rockaway Ave Valley Stream NY 11580,110,4,2,(516) 825-9708,American (Traditional),0
4x-lgRcsLHffWP5dvMqNMA,Bourbon Street,40-12 Bell Blvd Bayside NY 11361,524,3.5,2,(718) 224-2200,Cajun/Creole,0
4x4M_p_b8GvLkc4fe00GHA,Biryani House Cart,140 Broadway New York NY 10005,142,4,1,,Indian,0
4x5suSKSAOKYdTvKaRKxKQ,New Thanh Hoai,234 10th St Jersey City NJ 07302,430,3.5,2,(201) 918-6599,Vietnamese,0
4xR2g3e_w9APSdvln8cwFw,El Gallo De Oro,360 Ocean Ave Jersey City NJ 07305,21,4.5,1,(201) 332-3786,Mexican,0
4x_WyIOEdqxk01QH1HxYrw,The Mermaid Inn,96 2nd Ave New York NY 10003,1174,4,2,(212) 674-5870,Seafood,1
4xyDWeXHCHMx6lXE_Ws2Dw,Pennsbury Manor,400 Pennsbury Memorial Rd Morrisville PA 19067,1,5,0,(215) 736-9169,Landmarks & Historical Buildings,0
4yBz8YMaJ3qwfNvBQ6DEgw,Bellerose Famous Pizza,24822 Union Tpke Bellrose NY 11426,44,3.5,1,(718) 347-2100,Pizza,0
